PoleId,ParkingSpaceId,Region,Region_tc,Region_sc,District,District_tc,District_sc,SubDistrict,SubDistrict_tc,SubDistrict_sc,Street,Street_tc,Street_sc,SectionOfStreet,SectionOfStreet_tc,SectionOfStreet_sc,Latitude,Longitude,VehicleType,LPP,OperatingPeriod,TimeUnit,PaymentUnit
440,440B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24214414,114.1587292,A,120,H,15,2
441,441A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.23951,114.16029,G,120,H,15,2
441,441B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.23939,114.16033,G,120,H,15,2
4414,4414B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON ROAD,金馬倫道,金马伦道,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2991531,114.1744075,C,30,D,15,2
4415,4415A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON ROAD,金馬倫道,金马伦道,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2991881,114.1745306,C,30,D,15,2
4415,4415B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON ROAD,金馬倫道,金马伦道,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2992157,114.1746447,C,30,D,15,2
442,442A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.23971,114.16022,G,120,H,15,2
442,442B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.23961,114.16026,G,120,H,15,2
4427,4427A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2989141,114.173314,A,120,D,15,2
4427,4427B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2988983,114.1732512,A,120,D,15,2
4429,4429A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2990344,114.1727689,A,120,D,15,2
4429,4429B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.299046,114.1728189,A,120,D,15,2
443,443A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24209157,114.1587153,A,120,H,15,2
443,443B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24204809,114.1587025,A,120,H,15,2
4430,4430A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2990105,114.1726661,A,120,D,15,2
4430,4430B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2990207,114.1727092,A,120,D,15,2
4431,4431B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2989962,114.1726007,A,120,D,15,2
4433,4433A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2990768,114.1727335,A,120,D,15,2
4433,4433B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2990657,114.1726867,A,120,D,15,2
4434,4434A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2991047,114.1728427,A,120,D,15,2
4434,4434B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2990924,114.1727952,A,120,D,15,2
4435,4435A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2991296,114.1729473,A,120,D,15,2
4435,4435B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,CAMERON LANE,金馬倫里,金马伦里,Tony Lee Music Company Limited,通利琴行,通利琴行,22.2991203,114.1729043,A,120,D,15,2
4439,4439A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HAU FOOK STREET,厚福街,厚福街,Carnarvon Road,加拿分道,加拿分道,22.2995231,114.1739332,A,120,D,15,2
4439,4439B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HAU FOOK STREET,厚福街,厚福街,Carnarvon Road,加拿分道,加拿分道,22.2995121,114.1738854,A,120,D,15,2
444,444A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24199265,114.1586938,A,120,H,15,2
444,444B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24194725,114.1586866,A,120,H,15,2
4440,4440A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HAU FOOK STREET,厚福街,厚福街,Carnarvon Road,加拿分道,加拿分道,22.2995498,114.1740384,A,120,D,15,2
4440,4440B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HAU FOOK STREET,厚福街,厚福街,Carnarvon Road,加拿分道,加拿分道,22.2995388,114.1739927,A,120,D,15,2
4441,4441A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HAU FOOK STREET,厚福街,厚福街,Carnarvon Road,加拿分道,加拿分道,22.2995766,114.1741458,A,120,D,15,2
4441,4441B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HAU FOOK STREET,厚福街,厚福街,Carnarvon Road,加拿分道,加拿分道,22.2995647,114.1740985,A,120,D,15,2
4442,4442A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HAU FOOK STREET,厚福街,厚福街,Carnarvon Road,加拿分道,加拿分道,22.2996029,114.1742541,A,120,D,15,2
4442,4442B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,HAU FOOK STREET,厚福街,厚福街,Carnarvon Road,加拿分道,加拿分道,22.2995933,114.1742069,A,120,D,15,2
445,445A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24188943,114.158682,A,120,H,15,2
445,445B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24184403,114.1586845,A,120,H,15,2
446,446A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24178908,114.1586871,A,120,H,15,2
446,446B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24174607,114.1586969,A,120,H,15,2
4461,4461A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30003982,114.1743662,A,30,D,15,2
4461,4461B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30005129,114.174414,A,30,D,15,2
4462,4462A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30006419,114.174473,A,30,D,15,2
4462,4462B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30007709,114.1745198,A,30,D,15,2
4463,4463A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30009191,114.1745834,A,30,D,15,2
4463,4463B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30010338,114.1746307,A,30,D,15,2
4464,4464A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30011724,114.1746902,A,30,D,15,2
4464,4464B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30012823,114.174736,A,30,D,15,2
4465,4465A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30014448,114.1747986,A,30,D,15,2
4465,4465B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30015547,114.1748438,A,30,D,15,2
4467,4467A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30039134,114.1755209,C,30,D,15,2
4467,4467B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,GRANVILLE ROAD,加連威老道,加连威老道,Granville Circuit,嘉蘭圍,嘉兰围,22.30035908,114.1754023,C,30,D,15,2
447,447A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24168968,114.1587097,A,120,H,15,2
447,447B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Hong Kong True Light College,香港真光書院,香港真光书院,22.24164715,114.15872,A,120,H,15,2
448,448A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.24054,114.15984,C,120,H,15,2
448,448B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.24045,114.15991,C,120,H,15,2
449,449A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.24036,114.15997,C,120,H,15,2
449,449B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.24026,114.16003,C,120,H,15,2
45,45A,Hong Kong,香港島,香港岛,Southern,南區,南区,Bays Areas,海灣,海湾,ISLAND ROAD,香島道,香岛道,Deep Water Bay Barbecue Ground,深水灣燒烤場,深水湾烧烤场,22.2420401,114.1880028,A,120,D,15,2
45,45B,Hong Kong,香港島,香港岛,Southern,南區,南区,Bays Areas,海灣,海湾,ISLAND ROAD,香島道,香岛道,Deep Water Bay Barbecue Ground,深水灣燒烤場,深水湾烧烤场,22.242029,114.1879821,A,120,D,15,2
450,450A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.24016,114.16007,C,120,H,15,2
450,450B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.24004,114.16011,C,120,H,15,2
4506,4506A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.30070258,114.173443,C,30,D,15,2
4506,4506B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.30067892,114.1733209,C,30,D,15,2
4507,4507A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.30075204,114.1736922,C,30,D,15,2
4507,4507B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.30072982,114.1735712,C,30,D,15,2
4508,4508A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.30079721,114.1739333,C,30,D,15,2
4508,4508B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.30077713,114.1738154,C,30,D,15,2
451,451A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.23993,114.16015,C,120,H,15,2
451,451B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.23982,114.16019,C,120,H,15,2
4519,4519B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.30097726,114.1747205,C,30,D,15,2
452,452A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.23927,114.16036,G,120,H,15,2
452,452B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.23915,114.1604,G,120,H,15,2
4522,4522A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3018164,114.1753997,A,120,D,15,2
4522,4522B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3018539,114.1754135,A,120,D,15,2
4529,4529A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3010265,114.1749308,A,120,D,15,2
4529,4529B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3010535,114.1749684,A,120,D,15,2
453,453A,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.23903,114.16044,G,120,H,15,2
453,453B,Hong Kong,香港島,香港岛,Southern,南區,南区,Lei Tung 1,利東一,利东一,AP LEI CHAU PRAYA ROAD,鴨脷洲海旁道,鸭脷洲海旁道,Larvotto,南灣,南湾,22.2389,114.16049,G,120,H,15,2
4530,4530A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3010984,114.1750273,A,120,D,15,2
4530,4530B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3011246,114.1750606,A,120,D,15,2
4531,4531A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3014419,114.1752459,A,120,D,15,2
4531,4531B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3014726,114.1752596,A,120,D,15,2
4532,4532A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3015287,114.175285,A,120,D,15,2
4532,4532B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3015656,114.1753,A,120,D,15,2
4533,4533A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3016194,114.1753215,A,120,D,15,2
4533,4533B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3016586,114.1753371,A,120,D,15,2
4534,4534A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3017253,114.1753659,A,120,D,15,2
4534,4534B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,KIMBERLEY ROAD,金巴利道,金巴利道,MATISSE,尖沙咀順輝大廈MATISSE,尖沙咀顺辉大厦MATISSE,22.3017601,114.17538,A,120,D,15,2
4549,4549A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.3012886,114.1749206,A,120,D,15,2
4549,4549B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.3012558,114.1749734,A,120,D,15,2
4550,4550A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.301322,114.1748667,A,120,D,15,2
4557,4557A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.30157,114.1745473,A,120,D,15,2
4557,4557B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.3016057,114.1744923,A,120,D,15,2
4558,4558A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.3014607,114.1747241,A,120,D,15,2
4558,4558B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.3014251,114.1747809,A,120,D,15,2
4559,4559A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.3013528,114.1748916,A,120,D,15,2
4559,4559B,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.3013884,114.1748369,A,120,D,15,2
4560,4560A,Kowloon,九龍,九龙,Yau Tsim Mong,油尖旺,油尖旺,Tsim Sha Tsui Central,尖沙咀中,尖沙咀中,OBSERVATORY ROAD,天文臺道,天文台道,Observatory Road,天文臺道,天文台道,22.3012854,114.1749957,A,120,D,15,2
